"","Item","RT","Response","Participant","Condition"
"4642",61,532.655543811416,1,22,"Mouth"
"4643",83,1068.72416317492,1,22,"Mouth"
"4644",6,1368.5837305311,1,22,"Mouth"
"4645",40,1188.64297952678,1,22,"Mouth"
"4646",15,1257.03954329583,1,22,"Mouth"
"4647",3,2476.67737878874,1,22,"Mouth"
"4648",76,1824.56546883986,1,22,"Mouth"
"4649",37,2160.54737900413,1,22,"Mouth"
"4651",44,1477.12743485681,1,22,"Mouth"
"4652",63,712.704722562194,1,22,"Mouth"
"4653",32,3200.51249683092,1,22,"Mouth"
"4654",24,1996.7557367163,1,22,"Mouth"
"4655",57,1113.02626108954,1,22,"Mouth"
"4656",17,1032.6404451007,1,22,"Mouth"
"4657",53,708.68716977202,1,22,"Mouth"
"4658",65,664.675949818047,1,22,"Mouth"
"4659",35,1020.83776030486,1,22,"Mouth"
"4660",58,2772.74915383168,1,22,"Mouth"
"4661",31,2384.76541943237,1,22,"Mouth"
"4662",4,905.124297220027,1,22,"Mouth"
"4663",21,741.13648772618,1,22,"Mouth"
"4664",84,1320.4703340416,1,22,"Mouth"
"4665",86,1304.77183820039,1,22,"Mouth"
"4666",64,1324.82486906883,1,22,"Mouth"
"4667",71,748.639048353652,1,22,"Mouth"
"4668",13,756.748044081178,1,22,"Mouth"
"4669",79,732.64493480383,1,22,"Mouth"
"4670",2,852.904297222267,1,22,"Mouth"
"4671",77,1424.96216149812,1,22,"Mouth"
"4672",1,1692.77061588218,1,22,"Mouth"
"4673",59,621.018039571936,1,22,"Mouth"
"4674",29,2524.71299349054,1,22,"Mouth"
"4675",5,896.94018431328,1,22,"Mouth"
"4677",60,837.049082940212,1,22,"Mouth"
"4678",78,904.834844794095,1,22,"Mouth"
"4679",52,620.691162381263,1,22,"Mouth"
"4680",22,737.034557794686,1,22,"Mouth"
"4681",52,2309.3207664715,1,23,"Control"
"4682",2,1076.12476209033,1,23,"Control"
"4683",56,1180.52789070134,1,23,"Control"
"4684",23,1040.51818865264,1,23,"Control"
"4685",31,868.359496034827,1,23,"Control"
"4686",21,940.123668664455,1,23,"Control"
"4687",71,2276.22145045461,1,23,"Control"
"4688",8,1148.65635281603,1,23,"Control"
"4689",70,1516.3478434406,1,23,"Control"
"4690",63,1448.55084273149,1,23,"Control"
"4691",22,888.029843397817,1,23,"Control"
"4692",83,1952.39429271169,1,23,"Control"
"4693",9,1420.45005391628,1,23,"Control"
"4695",86,1736.30386114382,1,23,"Control"
"4696",4,1652.49416081133,1,23,"Control"
"4697",79,1336.78286481154,1,23,"Control"
"4698",80,1724.48529397661,1,23,"Control"
"4699",41,615.993855772103,1,23,"Control"
"4700",1,1307.81920732261,1,23,"Control"
"4701",67,1583.87709651652,1,23,"Control"
"4702",81,1163.90129449428,1,23,"Control"
"4703",82,832.585154774279,1,23,"Control"
"4704",65,896.588709158095,1,23,"Control"
"4705",33,1327.97070825472,1,23,"Control"
"4706",7,1788.42331893975,1,23,"Control"
"4707",72,1540.6663375652,1,23,"Control"
"4708",11,732.555144251819,1,23,"Control"
"4709",90,1220.50632811442,1,23,"Control"
"4710",78,1012.39938819708,1,23,"Control"
"4711",14,888.608495628432,1,23,"Control"
"4712",36,1495.9487748929,1,23,"Control"
"4713",85,928.556121671136,1,23,"Control"
"4714",76,1088.47093295481,1,23,"Control"
"4715",37,880.825718460983,1,23,"Control"
"4716",29,940.344259415724,1,23,"Control"
"4717",12,676.578349764895,1,23,"Control"
"4718",27,788.623398424534,1,23,"Control"
"4719",28,1172.38198148334,1,23,"Control"
"4720",18,1180.61593993843,1,23,"Control"
"4721",54,1108.38106162919,1,23,"Control"
"4722",5,1364.26191059218,1,23,"Control"
"4723",30,1196.63469656734,1,23,"Control"
"4724",89,1400.39596142014,1,23,"Control"
"4725",20,2008.36838649775,1,23,"Control"
"4726",51,1048.48804451103,1,23,"Control"
"4727",61,864.066331123468,1,23,"Control"
"4728",17,1076.47002685189,1,23,"Control"
"4729",58,924.401537238737,1,23,"Control"
"4730",24,640.399361560412,1,23,"Control"
"4731",57,921.153805502399,1,23,"Control"
"4732",62,1828.35254838574,1,23,"Control"
"4733",10,640.089819335117,1,23,"Control"
"4735",43,1328.37615217431,1,23,"Control"
"4736",19,1168.57343472657,1,23,"Control"
"4737",38,628.433621619479,1,23,"Control"
"4738",50,1200.38803248099,1,23,"Control"
"4739",84,1320.3529470884,1,23,"Control"
"4740",25,1268.37627720306,1,23,"Control"
"4741",35,768.737747417617,1,23,"Control"
"4742",66,1552.68178771439,1,23,"Control"
"4744",68,1984.33480655513,1,23,"Control"
"4745",44,1184.38783785678,1,23,"Control"
"4746",77,1744.40510064233,1,23,"Control"
"4747",73,836.547797469393,1,23,"Control"
"4748",55,900.529102706059,1,23,"Control"
"4749",64,1496.06176193629,1,23,"Control"
"4750",59,860.567332605569,1,23,"Control"
"4751",88,1736.3093828244,1,23,"Control"
"4752",6,1012.65951494133,1,23,"Control"
"4753",75,912.481835406652,1,23,"Control"
"4754",74,800.640253055462,1,23,"Control"
"4755",15,1604.24039440477,1,23,"Control"
"4756",69,1363.87162424217,1,23,"Control"
"4757",3,1412.50896736892,1,23,"Control"
"4758",45,1828.27285686653,1,23,"Control"
"4759",60,892.676946576103,1,23,"Control"
"4760",87,876.524048464489,1,23,"Control"
"4761",16,1100.07955876426,1,23,"Control"
"4762",53,924.088816136646,1,23,"Control"
"4763",13,764.478518613032,1,23,"Control"
"4764",42,968.445288821385,1,23,"Control"
"4766",40,740.153886275948,1,23,"Control"
"4767",39,652.599382185144,1,23,"Control"
"4768",34,716.761348197906,1,23,"Control"
"4769",32,828.683581450605,1,23,"Control"
"4770",26,2508.20216321881,1,23,"Control"
"4771",15,1173.33572640928,1,23,"Foot"
"4772",54,1564.38310626982,1,23,"Foot"
"4773",66,1017.0411621657,1,23,"Foot"
"4774",41,592.367094155634,1,23,"Foot"
"4775",61,900.385779470525,1,23,"Foot"
"4776",65,712.589070910326,1,23,"Foot"
"4777",57,1012.26803763348,1,23,"Foot"
"4778",25,932.480897510686,1,23,"Foot"
"4779",22,716.318942664657,1,23,"Foot"
"4780",9,1787.89890013286,1,23,"Foot"
"4782",58,876.498867048213,1,23,"Foot"
"4783",62,679.979007541988,1,23,"Foot"
"4784",84,832.09130974501,1,23,"Foot"
"4785",90,2092.06882601939,1,23,"Foot"
"4786",82,816.348613348964,1,23,"Foot"
"4787",42,980.580119870865,1,23,"Foot"
"4788",12,712.555270132725,1,23,"Foot"
"4789",30,860.775352193741,1,23,"Foot"
"4790",44,2240.34956241303,1,23,"Foot"
"4791",27,772.571836481802,1,23,"Foot"
"4792",63,1012.55273828792,1,23,"Foot"
"4793",17,784.545025882835,1,23,"Foot"
"4794",43,860.66069600929,1,23,"Foot"
"4795",78,1804.43279757674,1,23,"Foot"
"4797",4,788.807725290098,1,23,"Foot"
"4798",26,756.537961377035,1,23,"Foot"
"4799",24,600.432728406304,1,23,"Foot"
"4800",72,1896.22830529697,1,23,"Foot"
"4801",5,704.572070204449,1,23,"Foot"
"4802",34,756.594727070478,1,23,"Foot"
"4804",64,2035.81078644856,1,23,"Foot"
"4805",3,1080.54148224619,1,23,"Foot"
"4806",14,636.513423985889,1,23,"Foot"
"4807",29,792.013803787995,1,23,"Foot"
"4808",45,728.681374836015,1,23,"Foot"
"4809",36,840.384644368896,1,23,"Foot"
"4810",19,632.477092651243,1,23,"Foot"
"4811",23,656.704298511613,1,23,"Foot"
"4812",50,1240.66963631412,1,23,"Foot"
"4813",35,664.018339884933,1,23,"Foot"
"4814",39,604.572446995007,1,23,"Foot"
"4815",53,852.532260101725,1,23,"Foot"
"4816",67,612.077025627514,1,23,"Foot"
"4817",87,904.514842644858,1,23,"Foot"
"4818",56,644.640085498395,1,23,"Foot"
"4819",13,544.178526346514,1,23,"Foot"
"4820",32,940.447580505861,1,23,"Foot"
"4821",51,1012.62224957463,1,23,"Foot"
"4822",28,1620.34376576048,1,23,"Foot"
"4823",68,859.994235139311,1,23,"Foot"
"4824",88,1004.40003823678,1,23,"Foot"
"4826",33,732.070020836545,1,23,"Foot"
"4827",89,1280.79559235994,1,23,"Foot"
"4828",37,700.621896416123,1,23,"Foot"
"4829",69,620.50255289796,1,23,"Foot"
"4830",70,1652.47105153685,1,23,"Foot"
"4831",80,1179.78964190115,1,23,"Foot"
"4832",11,744.601607268123,1,23,"Foot"
"4833",86,796.815198384138,1,23,"Foot"
"4834",74,2268.39299606945,1,23,"Foot"
"4835",38,643.942193721159,1,23,"Foot"
"4836",77,848.735388284695,1,23,"Foot"
"4837",85,1012.67228458892,1,23,"Foot"
"4838",8,1020.59481214019,1,23,"Foot"
"4839",18,652.716513501218,1,23,"Foot"
"4840",81,1288.14476381012,1,23,"Foot"
"4841",75,1124.40847071048,1,23,"Foot"
"4842",21,832.010595691827,1,23,"Foot"
"4843",10,696.643124741968,1,23,"Foot"
"4844",79,1888.35503082737,1,23,"Foot"
"4845",20,1095.82155399403,1,23,"Foot"
"4846",40,708.362343666522,1,23,"Foot"
"4847",16,604.465944019466,1,23,"Foot"
"4848",7,1000.65961332803,1,23,"Foot"
"4849",59,612.681160018838,1,23,"Foot"
"4850",71,1136.76803978524,1,23,"Foot"
"4851",83,808.660715345468,1,23,"Foot"
"4852",31,520.627131532819,1,23,"Foot"
"4853",52,1684.47238813314,1,23,"Foot"
"4854",60,628.537872013112,1,23,"Foot"
"4855",76,868.714480890048,1,23,"Foot"
"4856",1,1932.27907671098,1,23,"Foot"
"4857",55,896.283843529091,1,23,"Foot"
"4858",73,1664.43049386362,1,23,"Foot"
"4859",2,1192.07485768129,1,23,"Foot"
"4861",87,861.488786493283,1,23,"Finger"
"4862",8,1104.22883203137,1,23,"Finger"
"4863",44,892.355741441861,1,23,"Finger"
"4864",1,2564.22744387964,1,23,"Finger"
"4865",85,908.643716356892,1,23,"Finger"
"4866",86,644.686153682414,1,23,"Finger"
"4867",60,808.099211615627,1,23,"Finger"
"4868",75,864.514956068888,1,23,"Finger"
"4869",2,1120.56536830642,1,23,"Finger"
"4870",90,1616.41021417381,1,23,"Finger"
"4871",43,811.646464739169,1,23,"Finger"
"4872",61,640.499335349887,1,23,"Finger"
"4873",83,1659.80899014176,1,23,"Finger"
"4874",39,912.747670299723,1,23,"Finger"
"4875",53,704.844930507534,1,23,"Finger"
"4876",64,1212.39860754577,1,23,"Finger"
"4877",14,672.744005070854,1,23,"Finger"
"4879",34,624.550935102889,1,23,"Finger"
"4881",28,959.873039890226,1,23,"Finger"
"4882",79,1432.58626839452,1,23,"Finger"
"4883",88,704.614971535193,1,23,"Finger"
"4884",9,2159.83188760583,1,23,"Finger"
"4886",42,608.675411484001,1,23,"Finger"
"4888",72,924.350741337548,1,23,"Finger"
"4889",33,628.506552384351,1,23,"Finger"
"4890",66,1168.42527550398,1,23,"Finger"
"4891",36,680.667055919912,1,23,"Finger"
"4892",12,636.668879291392,1,23,"Finger"
"4893",59,1024.60420872012,1,23,"Finger"
"4894",41,584.896502761694,1,23,"Finger"
"4895",37,624.474822452612,1,23,"Finger"
"4896",4,1204.30437541654,1,23,"Finger"
"4897",84,624.630464219081,1,23,"Finger"
"4898",63,2076.2631685684,1,23,"Finger"
"4899",13,588.698682735412,1,23,"Finger"
"4900",26,828.657461708644,1,23,"Finger"
"4901",65,732.541012224829,1,23,"Finger"
"4902",71,868.698069214588,1,23,"Finger"
"4903",69,500.828967367852,1,23,"Finger"
"4904",16,716.646800283343,1,23,"Finger"
"4905",25,2676.30364675279,1,23,"Finger"
"4906",56,588.604570468306,1,23,"Finger"
"4907",10,764.420586023334,1,23,"Finger"
"4908",7,912.681530364353,1,23,"Finger"
"4909",70,572.704331592831,1,23,"Finger"
"4910",54,1440.52221821039,1,23,"Finger"
"4911",21,796.4624119777,1,23,"Finger"
"4912",11,508.596986961493,1,23,"Finger"
"4913",19,884.760103112058,1,23,"Finger"
"4914",18,632.843854698876,1,23,"Finger"
"4915",29,692.15120921217,1,23,"Finger"
"4916",73,644.590531675931,1,23,"Finger"
"4917",30,863.954829757859,1,23,"Finger"
"4918",52,1084.45456811023,1,23,"Finger"
"4919",68,1036.64863869926,1,23,"Finger"
"4920",58,1728.73505832104,1,23,"Finger"
"4921",76,1828.5614642009,1,23,"Finger"
"4922",27,532.676024573448,1,23,"Finger"
"4923",31,592.324577773979,1,23,"Finger"
"4924",35,732.537938605674,1,23,"Finger"
"4925",57,724.56954737936,1,23,"Finger"
"4926",22,864.537427769392,1,23,"Finger"
"4927",67,488.069854996866,1,23,"Finger"
"4928",5,856.423602072027,1,23,"Finger"
"4929",80,708.646397713892,1,23,"Finger"
"4930",74,1884.29166247806,1,23,"Finger"
"4931",3,848.561512320885,1,23,"Finger"
"4932",77,648.458063627913,1,23,"Finger"
"4933",17,1168.53668965268,1,23,"Finger"
"4934",38,784.597102963744,1,23,"Finger"
"4935",23,680.553419260832,1,23,"Finger"
"4936",40,656.588782196195,1,23,"Finger"
"4937",24,524.771908658295,1,23,"Finger"
"4938",50,600.983639877086,1,23,"Finger"
"4939",15,1044.39994286076,1,23,"Finger"
"4940",81,584.864906446455,1,23,"Finger"
"4941",6,2272.47414749218,1,23,"Finger"
"4942",82,664.057136043994,1,23,"Finger"
"4943",78,660.486412751197,1,23,"Finger"
"4944",51,628.64340658416,1,23,"Finger"
"4945",55,768.491903072572,1,23,"Finger"
"4946",32,840.175656376232,1,23,"Finger"
"4947",89,836.637179007084,1,23,"Finger"
"4948",62,476.593355673685,1,23,"Finger"
"4949",20,840.835551975033,1,23,"Finger"
"4950",45,544.652570300968,1,23,"Finger"
"4951",26,1020.65824536476,1,23,"Mouth"
"4952",34,900.700702022732,1,23,"Mouth"
"4953",39,756.546872464241,1,23,"Mouth"
"4954",8,692.415708792396,1,23,"Mouth"
"4955",57,880.468243431096,1,23,"Mouth"
"4956",28,1504.47941569655,1,23,"Mouth"
"4957",37,876.488635687565,1,23,"Mouth"
"4958",25,676.757362463832,1,23,"Mouth"
"4959",14,616.955594512547,1,23,"Mouth"
"4960",67,660.756136279815,1,23,"Mouth"
"4961",64,1927.90335718018,1,23,"Mouth"
"4962",70,956.801310388983,1,23,"Mouth"
"4963",50,664.780834784324,1,23,"Mouth"
"4964",11,548.80676978064,1,23,"Mouth"
"4965",17,556.45758888204,1,23,"Mouth"
"4966",84,1264.59838542723,1,23,"Mouth"
"4967",74,820.773504758108,1,23,"Mouth"
"4968",52,864.382122832467,1,23,"Mouth"
"4969",60,628.679721598019,1,23,"Mouth"
"4970",44,2255.82805396334,1,23,"Mouth"
"4972",6,912.283190049493,1,23,"Mouth"
"4973",24,760.636447765137,1,23,"Mouth"
"4974",2,667.84617644953,1,23,"Mouth"
"4975",85,868.479788190598,1,23,"Mouth"
"4976",40,2888.58274064842,1,23,"Mouth"
"4977",20,744.564029126195,1,23,"Mouth"
"4978",72,1344.61944834766,1,23,"Mouth"
"4979",88,1052.52632467455,1,23,"Mouth"
"4980",55,1196.05569246778,1,23,"Mouth"
"4981",36,912.628812700859,1,23,"Mouth"
"4982",32,504.689738565503,1,23,"Mouth"
"4983",89,1104.30368757079,1,23,"Mouth"
"4984",83,616.554201627878,1,23,"Mouth"
"4985",31,536.436674614379,1,23,"Mouth"
"4986",54,960.075294195121,1,23,"Mouth"
"4987",43,960.647546562541,1,23,"Mouth"
"4988",81,1080.59733367554,1,23,"Mouth"
"4989",62,872.279583254567,1,23,"Mouth"
"4990",66,576.624743614957,1,23,"Mouth"
"4991",7,1152.62852312662,1,23,"Mouth"
"4992",56,560.709395285812,1,23,"Mouth"
"4993",76,1328.68029602105,1,23,"Mouth"
"4994",86,564.559865953925,1,23,"Mouth"
"4995",42,752.520667225326,1,23,"Mouth"
"4996",78,628.733558030945,1,23,"Mouth"
"4997",22,700.50409142641,1,23,"Mouth"
"4999",90,644.629177459137,1,23,"Mouth"
"5000",65,684.415243067633,1,23,"Mouth"
"5001",80,620.400446823623,1,23,"Mouth"
"5002",45,848.476443472464,1,23,"Mouth"
"5003",77,860.550337478344,1,23,"Mouth"
"5004",53,787.945064123051,1,23,"Mouth"
"5005",87,560.22487336304,1,23,"Mouth"
"5006",12,652.505931557243,1,23,"Mouth"
"5007",63,828.394697429758,1,23,"Mouth"
"5008",58,1648.50501643014,1,23,"Mouth"
"5009",4,896.643297459377,1,23,"Mouth"
"5010",27,772.629982599028,1,23,"Mouth"
"5011",9,716.806835946045,1,23,"Mouth"
"5012",59,644.44730167088,1,23,"Mouth"
"5013",69,644.369555968296,1,23,"Mouth"
"5014",15,1067.73781443917,1,23,"Mouth"
"5015",41,716.388357712276,1,23,"Mouth"
"5016",79,667.886337996606,1,23,"Mouth"
"5017",16,668.653076412738,1,23,"Mouth"
"5018",33,584.696555175469,1,23,"Mouth"
"5019",3,808.79445984101,1,23,"Mouth"
"5020",51,1404.08063714858,1,23,"Mouth"
"5021",38,520.482088035351,1,23,"Mouth"
"5022",68,816.480760888226,1,23,"Mouth"
"5023",75,736.5124036005,1,23,"Mouth"
"5024",61,628.498146550555,1,23,"Mouth"
"5025",82,876.728293696942,1,23,"Mouth"
"5026",73,692.484347920981,1,23,"Mouth"
"5027",1,1672.3352082663,1,23,"Mouth"
"5028",5,648.516453355114,1,23,"Mouth"
"5029",21,652.483068894071,1,23,"Mouth"
"5031",18,492.442215203482,1,23,"Mouth"
"5034",30,836.533593264903,1,23,"Mouth"
"5035",71,892.678185646218,1,23,"Mouth"
"5036",10,616.642329056049,1,23,"Mouth"
"5037",23,727.946386115946,1,23,"Mouth"
"5038",35,936.403059869917,1,23,"Mouth"
"5039",13,632.469889798813,1,23,"Mouth"
"5040",29,708.64385641471,1,23,"Mouth"
"5041",88,845.741064636968,1,24,"Control"
"5042",58,1077.09463298306,1,24,"Control"
"5043",32,532.860140920093,1,24,"Control"
"5044",84,600.998812486068,1,24,"Control"
"5045",55,912.85004403835,1,24,"Control"
"5046",21,885.060941764095,1,24,"Control"
"5047",23,733.46518485414,1,24,"Control"
"5048",27,957.076008249715,1,24,"Control"
"5049",68,621.600769907673,1,24,"Control"
"5050",63,569.513636226475,1,24,"Control"
"5051",62,689.628484458808,1,24,"Control"
"5052",16,537.119887005247,1,24,"Control"
"5053",34,537.632236901118,1,24,"Control"
"5054",6,1549.18561319937,1,24,"Control"
"5055",83,905.040623831155,1,24,"Control"
"5056",17,629.036327471113,1,24,"Control"
"5057",56,889.000264654896,1,24,"Control"
"5058",61,568.713674463652,1,24,"Control"
"5059",41,476.841996947769,1,24,"Control"
"5060",28,1096.69348112948,1,24,"Control"
"5061",3,1828.90909583148,1,24,"Control"
"5062",54,848.923766192456,1,24,"Control"
"5063",45,1269.00081115673,1,24,"Control"
"5064",15,1401.00268823517,1,24,"Control"
"5065",42,645.770767976501,1,24,"Control"
"5066",90,1428.9472909295,1,24,"Control"
"5067",81,1020.54813043651,1,24,"Control"
"5069",5,536.874677232845,1,24,"Control"
"5071",7,2048.55547206171,1,24,"Control"
"5072",31,1588.64257910682,1,24,"Control"
"5073",13,689.140386672079,1,24,"Control"
"5074",30,908.742279651051,1,24,"Control"
"5075",12,2500.37033748231,1,24,"Control"
"5076",67,988.724191531219,1,24,"Control"
"5077",75,1092.58046572359,1,24,"Control"
"5078",76,856.613591975474,1,24,"Control"
"5079",71,572.744541255815,1,24,"Control"
"5080",43,620.884201842273,1,24,"Control"
"5081",25,700.834580566152,1,24,"Control"
"5082",69,3452.43287748963,1,24,"Control"
"5083",20,776.672870182665,1,24,"Control"
"5084",8,1028.61430602934,1,24,"Control"
"5085",87,984.422828292736,1,24,"Control"
"5086",4,1356.63278125139,1,24,"Control"
"5088",59,1520.52095379258,1,24,"Control"
"5089",10,684.957180295896,1,24,"Control"
"5090",78,596.567503169354,1,24,"Control"
"5091",37,1816.82998689575,1,24,"Control"
"5092",29,1328.91999914136,1,24,"Control"
"5093",18,1756.57839101041,1,24,"Control"
"5094",11,1504.64136109076,1,24,"Control"
"5095",9,1564.95417370388,1,24,"Control"
"5096",19,1076.66668127422,1,24,"Control"
"5097",64,860.846839383157,1,24,"Control"
"5098",80,1636.90974973724,1,24,"Control"
"5099",79,1097.02332667439,1,24,"Control"
"5100",38,896.962803373754,1,24,"Control"
"5101",70,881.107480825449,1,24,"Control"
"5102",77,1132.65340637008,1,24,"Control"
"5103",65,728.742781036999,1,24,"Control"
"5104",2,1180.56991085177,1,24,"Control"
"5105",82,916.580300745409,1,24,"Control"
"5106",35,804.945805673924,1,24,"Control"
"5107",1,1796.69786298837,1,24,"Control"
"5108",22,1168.9064681741,1,24,"Control"
"5109",66,848.747111340344,1,24,"Control"
"5110",85,636.685651865264,1,24,"Control"
"5111",74,912.522294689552,1,24,"Control"
"5112",14,1336.58691413802,1,24,"Control"
"5113",57,752.784357799101,1,24,"Control"
"5114",33,756.523327105242,1,24,"Control"
"5115",72,864.750839726184,1,24,"Control"
"5116",52,736.412396723608,1,24,"Control"
"5117",73,860.717157956969,1,24,"Control"
"5118",36,1953.43853493978,1,24,"Control"
"5119",51,1088.98515950204,1,24,"Control"
"5120",44,1484.76891280734,1,24,"Control"
"5121",40,868.645083886804,1,24,"Control"
"5122",53,633.10670017745,1,24,"Control"
"5123",89,2068.67930141016,1,24,"Control"
"5124",26,936.694921270828,1,24,"Control"
"5125",60,1404.84398316039,1,24,"Control"
"5126",86,812.564023974119,1,24,"Control"
"5128",50,1084.96154067325,1,24,"Control"
"5129",24,1248.6680750153,1,24,"Control"
"5130",39,2280.94988421435,1,24,"Control"
"5132",73,773.504354794568,1,24,"Foot"
"5133",33,848.977007153735,1,24,"Foot"
"5134",35,956.790700092824,1,24,"Foot"
"5135",88,1305.02273806997,1,24,"Foot"
"5136",20,808.622511653084,1,24,"Foot"
"5137",1,1041.10853988095,1,24,"Foot"
"5138",6,845.145630813931,1,24,"Foot"
"5139",7,637.042850208672,1,24,"Foot"
"5140",51,1340.94236342935,1,24,"Foot"
"5141",64,1013.03627376547,1,24,"Foot"
"5142",60,2432.87005220191,1,24,"Foot"
"5143",12,2048.90554875237,1,24,"Foot"
"5144",80,4372.48050525159,1,24,"Foot"
"5146",78,1100.95721209291,1,24,"Foot"
"5147",57,844.994343839062,1,24,"Foot"
"5148",28,805.079234389268,1,24,"Foot"
"5149",21,1445.09192154874,1,24,"Foot"
"5150",29,776.813994973054,1,24,"Foot"
"5151",85,1973.40327898564,1,24,"Foot"
"5152",25,1004.66959936603,1,24,"Foot"
"5153",15,1361.53807737719,1,24,"Foot"
"5154",18,1153.02603939926,1,24,"Foot"
"5155",56,1836.95121780329,1,24,"Foot"
"5156",11,936.96242830265,1,24,"Foot"
"5157",55,1289.02422160536,1,24,"Foot"
"5158",66,804.667423686624,1,24,"Foot"
"5159",77,1148.97907370323,1,24,"Foot"
"5161",76,1416.75660845431,1,24,"Foot"
"5162",36,1516.86025950039,1,24,"Foot"
"5163",16,689.100552939635,1,24,"Foot"
"5164",90,1641.05333290354,1,24,"Foot"
"5165",61,892.954227834707,1,24,"Foot"
"5166",84,712.819874977868,1,24,"Foot"
"5167",41,793.06825932872,1,24,"Foot"
"5168",82,2208.7439496463,1,24,"Foot"
"5169",86,844.85991665133,1,24,"Foot"
"5170",31,1745.03310218643,1,24,"Foot"
"5171",17,876.940310197824,1,24,"Foot"
"5172",72,2265.0294923842,1,24,"Foot"
"5173",9,2700.81052480236,1,24,"Foot"
"5174",2,1548.87386951668,1,24,"Foot"
"5175",43,1748.88160297269,1,24,"Foot"
"5176",44,1149.4277888778,1,24,"Foot"
"5177",59,1337.13196107419,1,24,"Foot"
"5178",19,685.681546689011,1,24,"Foot"
"5179",13,996.866816611146,1,24,"Foot"
"5180",5,1381.42614036406,1,24,"Foot"
"5181",70,1068.88978969437,1,24,"Foot"
"5182",37,2460.59132736264,1,24,"Foot"
"5183",79,3224.93989688519,1,24,"Foot"
"5184",8,1288.88498550077,1,24,"Foot"
"5185",69,1964.84509290894,1,24,"Foot"
"5186",58,1421.11433438549,1,24,"Foot"
"5187",54,1468.86862580504,1,24,"Foot"
"5188",52,1408.84775579616,1,24,"Foot"
"5189",62,1101.59917123383,1,24,"Foot"
"5190",68,1040.96776696315,1,24,"Foot"
"5191",65,624.730970332166,1,24,"Foot"
